,Date,Location,Gender
7438,11/26/2013,Hollywood,M
7439,11/26/2013,Hollywood,M
7440,12/10/2013,Hollywood,M
7441,12/26/2013,Hollywood,M
7442,03/24/2013,Wilshire,F
7443,03/08/2019,Hollywood,M
7444,08/23/2013,Wilshire,M
7445,08/23/2013,Wilshire,M
7446,08/23/2013,Wilshire,M
7447,08/23/2013,Wilshire,F
7448,04/20/2013,Wilshire,M
7449,05/03/2013,Wilshire,M
7450,04/05/2013,Mission,M
7451,05/16/2013,Wilshire,M
7452,07/26/2013,Wilshire,M
7453,08/16/2013,Wilshire,M
7454,04/30/2013,Mission,M
7455,08/28/2013,Wilshire,M
7456,10/25/2013,Wilshire,M
7457,04/19/2013,Mission,M
7458,10/24/2013,Wilshire,M
7459,11/08/2013,Wilshire,M
7460,11/14/2013,Wilshire,M
7461,02/19/2013,West LA,M
7462,03/14/2013,West LA,M
7463,06/05/2013,West LA,M
7464,06/12/2013,West LA,M
7465,07/04/2013,West LA,M
7466,07/27/2013,West LA,M
7467,07/27/2013,West LA,F
7468,05/14/2019,Newton,M
7469,05/15/2013,Mission,M
7470,10/08/2013,West LA,M
7471,02/12/2013,Van Nuys,M
7472,04/26/2013,Van Nuys,M
7473,05/07/2013,Van Nuys,M
7474,09/15/2013,Van Nuys,M
7475,09/09/2013,Van Nuys,M
7476,10/09/2013,West Valley,M
7477,12/03/2019,Wilshire,M
7478,02/01/2019,Hollywood,F
7479,09/05/2013,West Valley,M
7480,09/13/2013,West Valley,M
7481,09/17/2013,West Valley,M
7482,09/26/2013,West Valley,M
7483,10/29/2013,West Valley,M
7484,05/15/2013,Mission,M
7485,10/29/2013,West Valley,M
7486,05/23/2013,Mission,M
7487,10/29/2013,West Valley,M
7488,10/29/2013,West Valley,M
7489,11/12/2013,West Valley,M
7490,11/27/2013,West Valley,M
7491,01/08/2013,Northeast,M
7492,02/20/2013,Northeast,M
7493,05/31/2013,Mission,F
7494,05/31/2013,Mission,F
7495,02/20/2013,Northeast,M
7496,03/06/2013,Northeast,M
7497,03/21/2013,Northeast,M
7498,03/24/2013,Northeast,M
7499,03/21/2013,Northeast,M
7500,03/21/2013,Northeast,M
7501,05/03/2013,Northeast,M
7502,05/03/2013,Northeast,M
7503,10/14/2013,Northeast,M
7504,10/14/2013,Northeast,M
7505,10/14/2013,Northeast,F
7506,10/14/2013,Northeast,F
7507,12/28/2013,Northeast,M
7508,03/09/2013,77th Street,M
7509,06/01/2013,77th Street,M
7510,01/04/2013,77th Street,M
7511,01/04/2013,77th Street,M
7512,01/30/2013,77th Street,M
7513,01/31/2013,77th Street,M
7514,02/19/2013,77th Street,M
7515,02/22/2013,77th Street,M
7516,02/22/2013,77th Street,M
7517,03/20/2013,77th Street,M
7518,05/09/2013,77th Street,M
7519,05/15/2013,77th Street,M
7520,05/15/2013,77th Street,M
7521,06/08/2013,77th Street,M
7522,06/14/2013,77th Street,M
7523,06/29/2013,77th Street,M
7524,07/10/2013,77th Street,M
7525,07/25/2013,77th Street,M
7526,12/08/2013,77th Street,M
7527,01/18/2013,Newton,M
7528,04/05/2013,Newton,M
7529,06/20/2013,Mission,M
7530,07/07/2013,Newton,M
7531,06/25/2013,Mission,M
7532,10/16/2013,Newton,M
7533,10/20/2013,Newton,M
7534,11/12/2013,Pacific,M
7535,03/16/2013,Pacific,M
7536,04/03/2013,Pacific,M
7537,05/19/2013,Pacific,M
7538,05/22/2013,Pacific,M
7539,06/13/2013,Pacific,M
7540,06/14/2013,Pacific,M
7541,06/17/2013,Pacific,M
7542,07/04/2013,Pacific,M
7543,07/04/2013,Pacific,M
7544,07/04/2013,Pacific,M
7545,07/04/2013,Pacific,F
7546,08/02/2013,Pacific,M
7547,08/02/2013,Pacific,M
7548,07/28/2013,Mission,M
7549,08/01/2013,Pacific,M
7550,08/04/2013,Mission,M
7551,08/02/2013,Mission,F
7552,08/01/2013,Pacific,M
7553,08/20/2013,Pacific,M
7554,08/30/2013,Pacific,F
7555,08/31/2013,Pacific,M
7556,08/31/2013,Pacific,M
7557,08/31/2013,Pacific,M
7558,08/31/2013,Pacific,M
7559,09/12/2013,Pacific,M
7560,09/12/2013,Pacific,M
7561,09/12/2013,Pacific,M
7562,10/03/2013,Pacific,M
7563,10/19/2013,Pacific,M
7564,02/28/2019,Wilshire,M
7565,10/19/2013,Pacific,M
7566,10/26/2013,Pacific,M
7567,11/03/2013,Pacific,M
7568,11/13/2013,Pacific,M
7569,11/20/2013,Pacific,M
7570,11/29/2013,Pacific,F
7571,12/05/2013,Pacific,M
7572,12/07/2013,Pacific,M
7573,12/18/2013,Pacific,M
7574,03/07/2013,N Hollywood,M
7575,04/19/2013,N Hollywood,M
7576,04/20/2013,N Hollywood,M
7577,06/01/2013,N Hollywood,M
7578,01/31/2013,N Hollywood,M
7579,05/02/2013,N Hollywood,M
7580,05/02/2013,N Hollywood,M
7581,05/10/2013,N Hollywood,M
7582,08/15/2013,Mission,F
7583,08/20/2013,Mission,M
7584,05/15/2013,N Hollywood,M
7585,08/07/2013,Mission,M
7586,05/15/2013,N Hollywood,M
7587,05/17/2013,N Hollywood,M
7588,05/17/2013,N Hollywood,M
7589,05/31/2013,N Hollywood,F
7590,06/01/2013,N Hollywood,M
7591,01/15/2019,Hollywood,M
7592,06/01/2013,N Hollywood,F
7593,07/16/2013,N Hollywood,M
7594,03/27/2019,Hollywood,M
7595,07/16/2013,N Hollywood,M
7596,07/18/2013,N Hollywood,M
7597,08/04/2013,N Hollywood,M
7598,08/15/2013,N Hollywood,M
7599,08/15/2013,N Hollywood,M
7600,09/03/2013,Mission,M
7601,09/04/2013,Mission,M
7602,08/01/2010,Central,M
7603,08/17/2013,N Hollywood,M
7604,09/09/2013,Mission,M
7605,09/09/2013,N Hollywood,M
7606,10/02/2013,N Hollywood,M
7607,10/06/2013,N Hollywood,M
7608,10/06/2013,N Hollywood,M
7609,10/22/2013,N Hollywood,M
7610,10/21/2013,N Hollywood,M
7611,09/17/2013,Mission,M
7612,10/28/2013,N Hollywood,M
7613,10/30/2013,N Hollywood,M
7614,11/03/2013,N Hollywood,M
7615,11/03/2013,N Hollywood,M
7616,11/30/2013,N Hollywood,M
7617,11/30/2013,N Hollywood,M
7618,09/26/2013,Mission,M
7619,01/19/2013,Foothill,M
7620,01/28/2013,Foothill,M
7621,01/31/2013,Foothill,M
7622,02/20/2013,Foothill,M
7623,02/28/2013,Foothill,M
7624,05/07/2013,Foothill,M
7625,05/09/2013,Foothill,F
7626,10/10/2013,Foothill,M
7627,10/27/2013,Foothill,M
7628,12/31/2012,Devonshire,M
7629,01/18/2013,Devonshire,M
7630,02/21/2013,Devonshire,M
7631,02/01/2019,Hollywood,M
7632,02/22/2013,Devonshire,M
7633,04/03/2013,Devonshire,M
7634,04/10/2013,Devonshire,M
7635,05/31/2013,Devonshire,M
7636,06/03/2013,Devonshire,M
7637,07/29/2013,Devonshire,M
7638,07/30/2013,Devonshire,M
7639,08/25/2013,Devonshire,M
7640,01/05/2013,Devonshire,M
7641,01/05/2013,Devonshire,M
7642,01/06/2013,Devonshire,M
7643,01/07/2013,Devonshire,M
7644,10/31/2013,Mission,M
7645,10/31/2013,Mission,M
7646,10/31/2013,Mission,M
7647,01/07/2013,Devonshire,M
7648,10/31/2013,Mission,M
7649,01/07/2013,Devonshire,M
7650,01/07/2013,Devonshire,M
7651,03/07/2019,Hollywood,F
7652,01/07/2013,Devonshire,M
7653,11/20/2013,Mission,M
7654,01/07/2013,Devonshire,M
7655,11/21/2013,Mission,M
7656,07/15/2019,Central,F
7657,01/07/2013,Devonshire,M
7658,01/13/2013,Devonshire,M
7659,01/17/2013,Devonshire,M
7660,01/23/2013,Devonshire,M
7661,01/29/2013,Devonshire,M
7662,02/10/2013,Devonshire,M
7663,02/21/2013,Devonshire,M
7664,03/04/2013,Devonshire,M
7665,03/06/2013,Devonshire,M
7666,03/07/2013,Devonshire,M
7667,03/07/2013,Devonshire,M
7668,03/23/2013,Devonshire,M
7669,12/24/2013,Mission,M
7670,04/24/2013,Olympic,M
7671,04/09/2013,Devonshire,M
7672,04/09/2013,Devonshire,F
7673,06/09/2013,Devonshire,M
7674,06/25/2013,Devonshire,M
7675,06/30/2013,Devonshire,M
7676,08/01/2013,Devonshire,M
7677,08/17/2013,Devonshire,F
7678,08/21/2013,Devonshire,M
7679,08/21/2013,Devonshire,M
7680,08/22/2013,Devonshire,F
7681,09/03/2013,Devonshire,M
7682,09/18/2013,Devonshire,M
7683,08/13/2010,Central,M
7684,09/22/2013,Devonshire,M
7685,10/23/2013,Devonshire,M
7686,11/07/2013,Devonshire,M
7687,11/07/2013,Devonshire,M
7688,11/07/2013,Devonshire,M
7689,11/16/2013,Devonshire,M
7690,12/07/2013,Devonshire,M
7691,04/12/2013,Southeast,M
7692,06/20/2013,Southeast,M
7693,02/25/2013,Olympic,M
7694,01/09/2013,Southeast,M
7695,01/29/2013,Southeast,M
7696,01/30/2013,Southeast,M
7697,09/18/2013,Southeast,M
7698,12/04/2013,Southeast,M
7699,02/09/2013,Mission,M
7700,03/06/2013,Olympic,F
7701,07/01/2013,Mission,M
7702,08/11/2013,Mission,M
7703,08/24/2013,Mission,M
7704,08/24/2013,Mission,M
7705,01/24/2013,Mission,F
7706,02/14/2013,Mission,M
7707,02/13/2013,Mission,M
7708,02/22/2013,Mission,M
7709,02/08/2019,Hollywood,M
7710,03/10/2013,Mission,M
7711,05/02/2013,Mission,M
7712,06/15/2013,Mission,M
7713,06/28/2013,Mission,M
7714,06/28/2013,Mission,F
7715,06/29/2013,Mission,M
7716,08/01/2013,Mission,M
7717,09/10/2013,Mission,M
7718,09/10/2013,Mission,M
7719,09/03/2013,Mission,M
7720,03/08/2019,Hollywood,F
7721,10/31/2013,Mission,M
7722,11/13/2013,Mission,F
7723,05/16/2013,Olympic,M
7724,03/01/2013,Olympic,M
7725,03/27/2013,Olympic,M
7726,03/23/2013,Olympic,M
7727,03/08/2019,Hollywood,F
7728,04/28/2013,Olympic,M
7729,03/28/2019,Hollywood,M
7730,05/25/2013,Olympic,M
7731,05/31/2013,Olympic,M
7732,04/08/2013,Olympic,M
7733,06/20/2013,Olympic,F
7734,04/12/2013,Olympic,M
7735,02/26/2013,Topanga,F
7736,09/30/2013,Topanga,M
7737,12/17/2013,Topanga,M
7738,12/17/2013,Topanga,F
7739,06/13/2014,Central,F
7740,07/15/2014,Central,M
7741,07/15/2014,Central,M
7742,08/13/2014,Central,M
7743,08/16/2014,Central,F
7744,11/12/2014,Central,M
7745,07/18/2014,Rampart,M
7746,09/04/2014,Southwest,M
7747,09/04/2014,Southwest,M
7748,03/24/2014,Hollenbeck,M
7749,09/27/2014,Hollenbeck,M
7750,03/08/2019,Hollywood,M
7751,04/29/2013,Olympic,M
7752,01/07/2014,Harbor,M
7753,01/09/2014,Harbor,M
7754,06/17/2014,Harbor,M
7755,06/17/2014,Harbor,M
7756,07/08/2014,Harbor,M
7757,07/19/2014,Hollywood,M
7758,10/22/2014,Hollywood,M
7759,12/20/2014,Hollywood,M
7760,12/31/2013,Hollywood,M
7761,03/08/2019,Hollywood,F
7762,01/16/2014,Hollywood,M
7763,05/13/2013,Olympic,M
7764,03/21/2014,Hollywood,M
7765,05/14/2013,Olympic,M
7766,05/14/2013,Olympic,M
7767,04/30/2014,Hollywood,M
7768,05/09/2014,Hollywood,M
7769,05/18/2014,Hollywood,M
7770,05/18/2014,Hollywood,M
7771,05/23/2013,Olympic,M
7772,05/24/2013,Olympic,M
7773,05/24/2013,Olympic,M
7774,05/24/2013,Olympic,M
7775,05/24/2013,Olympic,M
7776,05/24/2013,Olympic,M
7777,05/30/2013,Olympic,M
7778,05/18/2014,Hollywood,M
7779,05/18/2014,Hollywood,M
7780,05/18/2014,Hollywood,M
7781,05/19/2014,Hollywood,F
7782,05/19/2014,Hollywood,M
7783,05/23/2014,Hollywood,M
7784,06/19/2014,Hollywood,M
7785,06/23/2014,Hollywood,M
7786,07/08/2014,Hollywood,M
7787,07/25/2014,Hollywood,M
7788,07/24/2014,Hollywood,M
7789,09/07/2014,Hollywood,M
7790,08/30/2014,Hollywood,M
7791,11/11/2014,Hollywood,M
7792,06/24/2013,Olympic,M
7793,12/17/2014,Hollywood,M
7794,02/26/2014,Wilshire,M
7795,02/26/2014,Wilshire,M
7796,02/26/2014,Wilshire,M
7797,05/05/2014,Wilshire,M
7798,07/07/2014,Wilshire,M
7799,07/19/2014,Wilshire,M
7800,07/21/2014,Wilshire,F
7801,07/30/2014,Wilshire,M
7802,07/11/2013,Olympic,M
7803,08/05/2014,Wilshire,M
7804,07/11/2013,Olympic,F
7805,11/18/2014,Wilshire,M
7806,03/28/2014,Wilshire,F
7807,07/17/2014,Wilshire,M
7808,01/15/2019,Hollywood,M
7809,07/19/2014,Wilshire,M
7810,08/20/2014,Wilshire,M
7811,08/20/2014,Wilshire,F
7812,08/27/2014,Wilshire,M
7813,01/13/2014,West LA,M
7814,02/11/2014,West LA,M
7815,07/22/2013,Olympic,M
7816,05/27/2014,West LA,M
7817,01/08/2014,West LA,M
7818,07/29/2013,Olympic,M
7819,01/11/2014,Van Nuys,M
7820,07/25/2014,Van Nuys,M
7821,09/26/2014,Van Nuys,M
7822,01/11/2014,Van Nuys,M
7823,01/11/2014,Van Nuys,M
7824,03/10/2014,Van Nuys,M
7825,03/12/2014,Van Nuys,M
7826,03/26/2014,Van Nuys,M
7827,08/29/2013,Olympic,M
7828,08/31/2013,Olympic,M
7829,03/27/2014,Van Nuys,M
7830,04/04/2014,Van Nuys,M
7831,05/04/2014,Van Nuys,M
7832,05/04/2014,Van Nuys,M
7833,05/28/2014,Van Nuys,M
7834,09/16/2013,Olympic,M
7835,09/16/2013,Olympic,M
7836,07/31/2014,Van Nuys,M
7837,08/05/2014,Van Nuys,M
7838,09/24/2014,Van Nuys,M
7839,09/26/2014,Van Nuys,M
7840,12/20/2014,Van Nuys,F
7841,10/12/2013,Olympic,M
7842,01/29/2014,West Valley,M
7843,04/18/2014,West Valley,M
7844,05/05/2014,West Valley,M
7845,10/20/2013,Olympic,M
7846,05/05/2014,West Valley,M
7847,05/10/2014,West Valley,M
7848,05/10/2014,West Valley,F
7849,06/05/2014,West Valley,M
7850,06/06/2014,West Valley,M
7851,07/22/2014,West Valley,M
7852,08/04/2014,West Valley,M
7853,09/19/2014,West Valley,M
7854,10/10/2014,West Valley,M
7855,10/22/2014,West Valley,M
7856,12/20/2014,West Valley,M
7857,07/05/2019,Hollywood,M
7858,02/19/2014,Northeast,M
7859,03/09/2014,Northeast,M
7860,03/10/2014,Northeast,M
7861,04/28/2014,Northeast,M
7862,05/05/2014,Northeast,M
7863,12/05/2013,Topanga,M
7864,01/03/2013,Topanga,M
7865,01/03/2013,Topanga,M
7866,01/03/2013,Topanga,M
7867,06/17/2014,Northeast,M
7868,01/05/2013,Topanga,M
7869,09/03/2014,Northeast,F
7870,01/16/2019,Hollywood,F
7871,09/03/2014,Northeast,F
7872,02/13/2014,77th Street,M
7873,01/31/2013,Topanga,M
7874,02/13/2014,77th Street,M
7875,01/28/2013,Topanga,M
7876,07/16/2014,77th Street,M
7877,02/01/2013,Topanga,M
7878,02/04/2013,Topanga,M
7879,07/21/2014,77th Street,M
7880,11/12/2014,77th Street,M
7881,02/08/2013,Topanga,M
7882,08/06/2010,Central,M
7883,10/03/2014,Newton,M
7884,11/11/2014,Newton,M
7885,02/15/2014,Pacific,M
7886,02/15/2014,Pacific,M
7887,02/15/2014,Pacific,M
7888,02/15/2014,Pacific,M
7889,04/27/2014,Pacific,M
7890,05/31/2014,Pacific,M
7891,03/19/2013,Topanga,M
7892,03/27/2013,Topanga,M
7893,10/03/2014,Pacific,M
7894,08/30/2019,Hollywood,M
7895,11/22/2014,Pacific,M
7896,11/24/2014,Pacific,M
7897,04/04/2013,Topanga,M
7898,01/02/2014,Pacific,M
7899,04/12/2013,Topanga,M
7900,04/12/2013,Topanga,M
7901,01/21/2014,Pacific,M
7902,02/04/2014,Pacific,M
7903,02/04/2014,Pacific,M
7904,02/10/2014,Pacific,M
7905,02/10/2014,Pacific,M
7906,03/10/2014,Pacific,M
7907,04/30/2013,Topanga,M
7908,03/19/2014,Pacific,M
7909,04/02/2014,Pacific,M
7910,04/10/2014,Pacific,M
7911,05/09/2013,Topanga,M
7912,05/08/2013,Topanga,M
7913,04/12/2014,Pacific,M
7914,05/08/2014,Pacific,M
7915,05/08/2014,Pacific,M
7916,05/08/2014,Pacific,M
7917,03/08/2019,Hollywood,F
7918,05/14/2014,Pacific,M
7919,05/18/2013,Topanga,M
7920,05/15/2014,Pacific,M
7921,05/16/2014,Pacific,M
7922,05/19/2014,Pacific,M
7923,05/19/2014,Pacific,F
7924,05/19/2014,Pacific,M
7925,05/19/2014,Pacific,M
7926,06/03/2013,Topanga,M
7927,06/06/2013,Topanga,M
7928,06/07/2013,Topanga,M
7929,06/07/2013,Topanga,M
7930,03/28/2019,Hollywood,M
7931,05/25/2014,Pacific,M
7932,06/14/2013,Topanga,M
7933,05/29/2014,Pacific,M
7934,07/05/2013,Topanga,M
7935,06/14/2014,Pacific,M
7936,06/15/2014,Pacific,M
7937,06/17/2014,Pacific,M
7938,07/24/2013,Topanga,M
7939,06/14/2019,Hollywood,M
7940,07/24/2013,Topanga,M
7941,06/17/2014,Pacific,M
7942,06/18/2014,Pacific,M
7943,06/18/2014,Pacific,M
7944,06/26/2014,Pacific,M
7945,07/04/2014,Pacific,M
7946,07/06/2014,Pacific,M
7947,08/21/2013,Topanga,M
7948,07/11/2014,Pacific,M
7949,07/20/2014,Pacific,M
7950,08/04/2014,Pacific,M
7951,08/05/2014,Pacific,M
7952,08/12/2014,Pacific,F
7953,09/13/2013,Topanga,M
7954,09/07/2013,Topanga,M
7955,08/21/2014,Pacific,M
7956,09/26/2014,Pacific,M
7957,10/10/2014,Pacific,M
7958,09/30/2013,Topanga,M
7959,10/19/2014,Pacific,M
7960,10/15/2014,Pacific,M
7961,11/01/2014,Pacific,M
7962,12/13/2014,Pacific,M
7963,07/23/2014,N Hollywood,M
7964,10/19/2014,N Hollywood,M
7965,10/28/2014,N Hollywood,M
7966,01/15/2014,N Hollywood,M
7967,03/11/2014,N Hollywood,F
7968,04/01/2014,N Hollywood,M
7969,10/31/2013,Topanga,F
7970,04/07/2014,N Hollywood,M
7971,04/21/2014,N Hollywood,M
7972,04/30/2014,N Hollywood,M
7973,11/07/2013,Topanga,M
7974,11/06/2013,Topanga,M
7975,11/06/2013,Topanga,F
7976,05/30/2014,N Hollywood,M
7977,06/08/2014,N Hollywood,M
7978,11/05/2019,Van Nuys,M
7979,06/30/2014,N Hollywood,M
7980,08/07/2010,Central,M
7981,06/30/2014,N Hollywood,M
7982,08/19/2014,N Hollywood,M
7983,11/30/2013,Topanga,M
7984,12/02/2013,Topanga,M
7985,09/05/2014,N Hollywood,F
7986,10/01/2014,N Hollywood,M
7987,10/12/2014,N Hollywood,M
7988,10/13/2014,N Hollywood,M
7989,10/14/2014,N Hollywood,M
7990,12/02/2014,N Hollywood,M
7991,01/17/2019,Hollywood,M
7992,02/17/2014,Foothill,M
7993,07/18/2014,Foothill,M
7994,01/20/2014,Foothill,M
7995,02/12/2014,Central,F
7996,02/25/2014,Central,M
7997,03/01/2014,Central,M
7998,03/08/2014,Central,M
7999,01/21/2014,Foothill,M
8000,02/10/2014,Foothill,M
8001,07/27/2014,Central,F
8002,09/01/2014,Central,M
8003,10/24/2014,Central,M
8004,02/14/2014,Foothill,F
8005,05/26/2014,Foothill,M
8006,07/16/2014,Foothill,M
8007,11/04/2014,Central,M
8008,01/03/2014,Central,F
8009,11/06/2014,Foothill,M
8010,11/07/2014,Foothill,M
8011,01/08/2014,Devonshire,M
8012,02/15/2014,Devonshire,M
8013,03/17/2019,Hollywood,F
8014,03/26/2014,Devonshire,M
8015,04/26/2014,Devonshire,M
8016,08/09/2014,Devonshire,M
8017,12/30/2013,Devonshire,M
8018,08/09/2010,Central,M
8019,01/07/2014,Devonshire,M
8020,01/17/2014,Devonshire,M
8021,01/29/2014,Devonshire,M
8022,02/05/2014,Devonshire,M
8023,02/08/2014,Devonshire,M
8024,02/11/2014,Devonshire,M
8025,02/12/2014,Devonshire,F
8026,03/14/2014,Devonshire,M
8027,03/20/2014,Devonshire,M
8028,03/22/2014,Devonshire,M
8029,03/22/2014,Devonshire,M
8030,03/28/2014,Devonshire,M
8031,04/22/2014,Devonshire,M
8032,05/06/2014,Devonshire,M
8033,06/08/2014,Devonshire,F
8034,06/25/2019,Rampart,M
8035,07/09/2014,Devonshire,M
8036,07/20/2014,Devonshire,M
8037,04/30/2019,Central,M
8038,07/31/2014,Devonshire,M
8039,08/06/2014,Devonshire,M
8040,08/18/2014,Devonshire,M
8041,09/04/2014,Devonshire,M
8042,01/22/2014,Central,M
8043,08/09/2010,Central,F
8044,09/12/2014,Devonshire,M
8045,01/24/2014,Central,M
8046,09/18/2014,Devonshire,F
8047,09/25/2014,Devonshire,M
8048,10/14/2014,Devonshire,M
8049,07/15/2014,Southeast,M
8050,09/23/2014,Southeast,M
8051,07/29/2014,Mission,M
8052,05/04/2014,Mission,M
8053,05/04/2014,Mission,F
8054,08/09/2010,Central,M
8055,05/25/2014,Mission,M
8056,06/30/2014,Mission,M
8057,07/15/2014,Mission,M
8058,08/01/2014,Mission,M
8059,09/24/2014,Mission,M
8060,12/31/2014,Mission,M
8061,01/12/2014,Olympic,M
8062,01/31/2014,Central,M
8063,01/13/2014,Olympic,M
8064,01/29/2014,Olympic,M
8065,02/02/2014,Olympic,M
8066,03/29/2014,Olympic,M
8067,07/25/2014,Olympic,M
8068,08/14/2014,Olympic,M
8069,09/28/2014,Olympic,M
8070,09/29/2014,Olympic,M
8071,10/16/2014,Olympic,M
8072,11/05/2014,Olympic,M
8073,01/09/2014,Topanga,M
8074,01/09/2014,Topanga,M
8075,01/09/2014,Topanga,F
8076,01/31/2014,Topanga,M
8077,01/31/2014,Topanga,M
8078,01/31/2014,Topanga,M
8079,02/07/2014,Topanga,F
8080,03/12/2014,Topanga,M
8081,03/25/2014,Topanga,M
8082,05/25/2014,Topanga,M
8083,05/27/2014,Topanga,M
8084,06/11/2014,Topanga,M
8085,02/12/2014,Central,M
8086,06/25/2014,Topanga,M
8087,07/02/2014,Topanga,M
8088,08/06/2014,Topanga,M
8089,08/10/2010,Central,M
8090,08/14/2014,Topanga,F
8091,08/21/2014,Topanga,M
8092,08/21/2014,Topanga,M
8093,08/21/2014,Topanga,M
8094,10/18/2014,Topanga,M
8095,11/19/2014,Topanga,M
8096,05/15/2015,Central,M
8097,02/06/2015,Central,M
8098,03/17/2019,Hollywood,M
8099,04/20/2015,Central,M
8100,04/20/2015,Central,M
8101,04/20/2015,Central,M
8102,06/19/2015,Central,M
8103,08/02/2015,Central,M
8104,08/10/2015,Central,M
8105,09/04/2015,Central,M
8106,10/31/2015,Central,M
8107,12/04/2015,Central,M
8108,03/10/2019,Hollywood,M
8109,02/20/2014,Central,M
8110,01/09/2015,Rampart,M
8111,03/04/2015,Rampart,M
8112,04/19/2015,Rampart,M
8113,04/21/2015,Rampart,M
8114,04/22/2015,Rampart,M
8115,04/23/2015,Rampart,M
8116,04/29/2015,Rampart,M
8117,05/07/2015,Rampart,M
8118,02/25/2014,Central,M
8119,05/14/2015,Rampart,M
8120,06/19/2015,Rampart,M
8121,07/11/2015,Rampart,F
8122,09/13/2015,Rampart,M
8123,08/17/2015,Southwest,M
8124,01/03/2015,Southwest,M
8125,06/04/2015,Southwest,M
8126,08/04/2015,Southwest,M
8127,03/05/2014,Central,M
8128,11/13/2019,Hollenbeck,F
8129,11/19/2015,Southwest,M
8130,03/06/2014,Central,M
8131,06/09/2015,Hollenbeck,F
8132,08/18/2015,Hollenbeck,M
8133,08/18/2015,Hollenbeck,F
8134,09/15/2015,Hollenbeck,M
8135,09/15/2015,Hollenbeck,M
8136,09/27/2015,Hollenbeck,M
8137,09/29/2015,Hollenbeck,M
8138,09/29/2015,Hollenbeck,M
8139,09/29/2015,Hollenbeck,M
8140,12/12/2015,Hollenbeck,M
8141,03/07/2019,Hollywood,F
8142,03/12/2014,Central,M
8143,04/08/2015,Hollenbeck,M
8144,04/08/2015,Hollenbeck,M
8145,04/23/2015,Hollenbeck,M
8146,01/16/2019,Hollywood,F
8147,03/08/2019,Hollywood,F
8148,08/05/2015,Hollenbeck,M
8149,09/30/2015,Hollenbeck,M
8150,11/19/2015,Hollenbeck,M
8151,02/24/2015,Harbor,M
8152,04/11/2015,Harbor,M
8153,07/24/2019,Central,M
8154,05/26/2015,Hollywood,M
8155,07/30/2015,Hollywood,M
8156,09/19/2015,Hollywood,M
8157,10/16/2015,Hollywood,M
8158,10/24/2015,Hollywood,F
8159,11/15/2015,Hollywood,M
8160,11/21/2015,Hollywood,M
8161,12/04/2015,Hollywood,M
8162,12/08/2015,Hollywood,M
8163,12/18/2015,Hollywood,M
8164,03/09/2019,Hollywood,M
8165,12/24/2015,Hollywood,M
8166,01/17/2015,Hollywood,M
8167,01/21/2015,Hollywood,M
8168,03/22/2014,Central,M
8169,01/16/2015,Hollywood,M
8170,03/24/2014,Central,M
8171,02/03/2015,Hollywood,M
8172,03/11/2015,Hollywood,M
8173,03/15/2015,Hollywood,F
8174,03/07/2015,Hollywood,M
8175,03/30/2015,Hollywood,M
8176,04/04/2015,Hollywood,M
8177,03/30/2015,Hollywood,M
8178,04/15/2015,Hollywood,M
8179,04/17/2015,Hollywood,F
8180,04/17/2015,Hollywood,M
8181,05/04/2015,Hollywood,M
8182,05/06/2015,Hollywood,M
8183,05/22/2015,Hollywood,F
8184,06/02/2015,Hollywood,M
8185,06/10/2015,Hollywood,M
8186,06/10/2015,Hollywood,F
8187,06/11/2015,Hollywood,M
8188,06/22/2015,Hollywood,M
8189,07/17/2015,Hollywood,M
8190,07/27/2015,Hollywood,M
8191,07/31/2015,Hollywood,M
8192,08/05/2015,Hollywood,M
8193,08/01/2015,Hollywood,M
8194,08/29/2015,Hollywood,M
8195,09/06/2015,Hollywood,M
8196,09/21/2015,Hollywood,M
8197,09/22/2015,Hollywood,M
8198,09/10/2019,Van Nuys,M
8199,09/22/2015,Hollywood,M
8200,10/17/2015,Hollywood,M
8201,10/22/2015,Hollywood,M
8202,11/19/2015,Hollywood,M
8203,11/30/2015,Hollywood,M
8204,12/08/2015,Hollywood,M
8205,12/15/2015,Hollywood,M
8206,01/10/2015,Wilshire,M
8207,02/19/2015,Wilshire,M
8208,08/29/2015,Wilshire,M
8209,04/16/2014,Central,M
8210,11/02/2015,Wilshire,M
8211,04/16/2014,Central,M
8212,01/03/2015,Wilshire,M
8213,01/24/2015,Wilshire,M
8214,02/12/2015,Wilshire,M
8215,04/15/2015,Wilshire,M
8216,04/20/2015,Wilshire,F
8217,06/03/2015,Wilshire,M
8218,04/25/2014,Central,M
8219,07/05/2015,Wilshire,M
8220,07/05/2015,Wilshire,M
8221,08/12/2015,Wilshire,M
8222,05/01/2014,Central,M
8223,05/01/2014,Central,M
8224,01/13/2015,West LA,M
8225,01/19/2015,West LA,F
8226,07/05/2015,West LA,M
8227,05/15/2014,Central,M
8228,05/19/2014,Central,M
8229,05/22/2014,Central,F
8230,05/21/2014,Central,M
8231,07/06/2015,West LA,M
8232,07/06/2015,West LA,M
8233,12/11/2019,Devonshire,M
8234,07/23/2015,West LA,M
8235,08/16/2015,West LA,M
8236,09/04/2015,West LA,M
8237,06/17/2014,Central,M
8238,06/19/2014,Central,M
8239,07/20/2015,West LA,F
8240,07/02/2014,Central,M
8241,07/05/2014,Central,M
8242,07/07/2014,Central,M
8243,07/07/2014,Central,M
8244,07/08/2014,Central,M
8245,08/12/2010,Central,M
8246,07/26/2015,West LA,M
